EOM,dwh_country_id,rating_base,cash_list_actual_date,cash_list_actual_monthly,cash_list_expected_date,cash_list_expected_date_plan,cash_list_expected_monthly,n_loans,volume_10K
2015-06-30 00:00:00,32,A,0.0286963327241,0.0291871787019,0.0260914418321,0.0240210990631,0.0271203174882,18,6.77
2015-06-30 00:00:00,32,B,0.0414936415957,0.0421027967717,0.0326661181229,0.0281493468672,0.0339529583045,26,11.4
2015-06-30 00:00:00,32,C,0.026132225806,0.0267926515999,0.03244673437,0.0359120896495,0.0336333815806,21,8.62
2015-06-30 00:00:00,32,D,0.0889902222045,0.0902211620347,0.0618110200681,0.0487046790556,0.0647022326455,10,4.7
2015-06-30 00:00:00,32,E,0.0911342355558,0.0700694196865,-0.0284831904857,0.050312546303,-0.0295418159318,5,3.25
2015-06-30 00:00:00,128,A,0.038477585107,0.00143471558226,0.00234596971651,0.0381846542925,0.00236220783307,9,5.71
2015-06-30 00:00:00,128,B,0.0499193390045,0.0499645185663,0.043844574372,0.0412021867007,0.0441884677938,8,3.5
2015-06-30 00:00:00,128,C,0.0718802307385,0.0660171133645,0.0496753940134,0.0492125572173,0.0504061642416,14,7.26
2015-06-30 00:00:00,128,D,0.0925723593401,0.0833947314438,0.0667038275871,0.0577546452772,0.0675530495598,14,4.57
2015-06-30 00:00:00,128,E,0.107802371478,0.0831429910068,0.0692104344084,0.0663276701481,0.0697611388857,3,0.85
